RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01
395068,"Santa Rosa, CA",102,453800,422800,411400,394500,378100,363000,352800,344000,331700,322600,312800,307500,302200,297400,299800,299000,307500,311300,319500,325900,334100,340400,341100,339600,332500,325300,324900,326300,331300,334200,341100,334400,326600,324100,322400,317300,300700,295800,296300,296300,301600,299900,306000,302100,303100,296000,303000,306300,311300,307500,299900,306700,311100,329100,333400,343900,342300,350200,352800,361800,367900,374500,379700,387500,401700,407300,410100,410200,417500,422800,422600,424400,433400,433900,436700,431100,437300,440100,445700,442800,447400,450300,460100,461600,463800,468900,476600,481300,485300,488000,491100,490900,494300,497800,507500,514900,518700,518400,516600,520400,516300,518800,521400,532100,535800,546300,551100,556200,555200,560400,560100,560000,559000,563500,567400,574200,594800,617700,628700,638700,643200,651200,635300,625900,615500,620500,617700,618100,610000,605700,606600,612500,609000,604800,597300,601000,596500,611100,611800,619900,610400,612800,
394792,"Lexington, KY",103,140900,140200,136400,134300,132500,134200,137500,138700,135100,132000,132100,135000,136700,137600,135200,135400,133100,135100,134400,136400,135800,136300,136200,136000,140600,140400,142800,139400,137100,135400,133600,138200,143400,146900,144900,142900,140300,139700,135700,134500,134500,136200,137600,135100,133600,131200,134400,133200,134500,132100,133400,135100,136500,136200,133300,136700,138500,137400,134100,131900,132600,132400,134100,135000,135800,135400,137600,137700,137900,135100,135300,135300,136000,134500,133600,136000,138000,139800,138800,139200,139300,140900,139900,144300,147000,147800,146300,145600,147600,148600,149300,150500,148100,150000,151300,154200,154300,156400,156900,157300,155900,155200,155200,157200,160700,158800,157600,156900,158900,158600,158500,159000,160600,162400,164300,163600,161600,164700,166800,174800,175600,178700,175900,175700,173700,173400,173100,172700,176300,177800,179900,177500,175800,177100,176300,177500,175200,177100,179500,187700,189400,186800,185500
394761,"Lafayette, LA",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141800,139600,142800,147700,152100,151800,148800,151300,150600,149800,151800,152800,152800,151900,151900,150900,150100,150500,150500,149500,149700,150600,149700,152300,156000,157100,158900,159500,163600,162200,163300,163200,163900,164200,161400,160100,158300,158300,157000,155300,155300,157900,158700,156000,153900,155300,160200,161100,159800,158000,158600,159000,161000,160400,159600,160900,163900,163700,161300,159300,161700,163900,163200,164000,162100,164100,164600,164500,164900,164500,169200,168400,166500,164700,165800,167600,165400,163700,165200,169500,175400,171300,170000,165200,167400,167300,168300,170600,173800,174000,
394770,"Lansing, MI",105,104500,101600,98800,94700,97700,95300,94700,89500,83700,78100,75800,73700,69700,64400,64200,66800,71900,77900,82900,81200,81800,79600,80600,77300,79600,81200,84100,80600,76800,69100,68900,67700,71400,71900,74000,73600,68900,65200,64900,68100,71000,68000,65900,65800,68700,70400,68200,73000,71600,74500,72000,76300,77100,78800,78300,78600,78700,83300,84700,83500,77600,81100,83300,88600,92600,98100,98100,98800,100100,102900,102200,99700,101500,101200,104100,104900,105000,103900,108600,116400,116600,110700,103500,104400,106500,109800,113800,116500,116900,115900,117300,114700,113500,110500,115100,119900,123400,120300,117400,115300,117900,118200,121500,123000,125200,126700,124300,126900,123900,127200,124900,124600,125000,126300,127800,126400,126400,127100,133400,138100,139000,135000,131200,129800,130200,130100,129500,132000,133500,137100,138700,147200,150600,147500,138600,136400,138700,142400,145600,146100,148900,146100,145200
394590,"Fayetteville, AR",106,140500,138400,134700,134600,132800,135800,132400,133200,129300,122800,120100,116900,126500,125100,127700,120800,122100,121500,124700,123500,122000,120900,120000,124000,123800,124200,122900,121000,122500,119900,121600,118500,120300,119400,117500,111800,108200,109600,111200,110300,109000,108100,109400,109400,112100,118400,123000,125100,122700,122300,121700,124400,126600,127200,129600,129600,130600,128200,129700,127900,130800,133900,135800,132600,130600,134000,135000,133300,129100,131400,130100,131500,130400,131600,134700,135800,136600,136500,137000,140000,140200,141600,141600,147900,146400,147200,143200,148300,150400,151100,149900,147500,148600,148700,151900,153000,155800,156100,157800,158700,158900,158500,158500,160500,162100,161000,163800,163800,164400,160800,160600,161700,163700,165200,167000,167100,169200,170100,172100,172900,174500,176500,176400,176300,175300,175000,177600,180200,182600,183400,184700,186200,187100,186100,189400,191800,196300,194700,194300,195000,202800,205800,206500
394971,"Pensacola, FL",107,145200,147400,146500,144000,142600,141300,140800,137300,140200,138700,139700,135800,132900,134600,133500,136800,136100,138200,137700,139100,138400,137900,131300,128300,125900,129200,125800,125400,122400,122200,123800,128900,133700,134400,130000,130900,124600,122500,120300,121000,119200,122500,126500,135600,129800,128500,116400,120900,121600,129500,127000,128400,129300,128100,128200,129000,130200,130000,130000,129700,129900,127800,127000,128400,130500,132100,131600,131600,131300,130000,120300,117200,114600,118800,124000,128300,130300,128500,130000,134900,136200,135100,135000,133600,134200,133300,135200,132300,132000,131000,132700,137800,139300,143600,142300,143200,141700,144300,146100,152400,152200,154700,152600,153100,152600,153400,154000,158300,158500,160600,159500,159400,160800,161700,162500,163400,165300,167600,164200,166100,168700,174900,172300,173100,173900,176500,176400,174500,175100,175700,178100,183200,183500,186500,184100,185700,187200,190100,191700,189900,193200,200100,201000
395195,"Visalia, CA",108,194900,189500,182000,174000,172400,169100,166500,163400,158500,151800,142400,135700,132600,127200,121600,120900,125600,129900,130300,127400,130400,130400,132200,130600,129200,128800,127400,125200,124400,123100,123600,120300,118200,117400,117100,114900,112300,110800,111000,111100,110400,112500,114100,115800,115000,114800,114600,113000,112200,114900,115600,116400,113300,118200,120300,125800,126100,130900,129500,130200,130500,134500,138300,140600,144300,145300,148100,150000,150500,150500,150000,155700,158700,160900,159000,156600,156200,157400,158900,162600,164300,166900,168600,169900,170200,170200,172000,175600,175300,175000,175800,177800,169800,170200,170600,181500,182200,185000,184600,186000,188800,190400,191400,189800,194500,197600,201000,200300,198900,199700,200000,202100,202900,205300,205500,205900,204900,206100,207700,216700,219500,218800,213400,214000,215900,218900,221000,219300,219900,220300,221400,225400,226100,231000,227500,227500,225000,225900,229600,233100,232800,233800,
395116,"Springfield, MO",109,125300,121000,119100,116900,115900,115300,118500,120300,119100,113900,115500,119600,122400,119700,116700,115900,114600,114000,114400,115200,113900,112500,116000,119200,120600,115000,111500,111000,110400,112200,113100,114200,110900,109600,112800,113000,112400,109100,106300,105100,104100,106900,108900,108400,106400,105200,105200,108400,107200,110100,112300,112400,111800,109200,109900,111000,111300,110000,109300,108700,111900,113200,117200,118600,121100,121900,124100,121800,120900,119700,120800,119000,115400,114100,115800,120200,122700,123800,121000,121400,122000,122300,123500,122900,125000,124200,124900,124800,125100,126400,127300,128400,126400,128500,129600,132400,131000,130500,130600,131200,131700,131700,132600,132800,134500,133200,132800,132800,134600,136600,135000,134400,132700,133700,134000,134900,135500,140800,145600,147500,145400,142400,143900,143400,142600,140700,142000,143900,145400,145000,145800,146400,148800,150700,153400,153500,154800,153300,155300,154600,153000,153500,155300
395244,"York, PA",110,156700,158100,154700,149000,146800,148000,148500,146700,144500,143800,146200,148200,150700,149600,150300,145200,143700,142600,146900,144500,145600,145500,147400,149100,146700,149000,145600,142400,137300,136400,139500,139700,141300,142100,147700,143900,139800,134300,135500,132600,131200,129000,133600,134800,136200,133000,135300,133500,133200,130700,135100,136400,135000,131100,132200,133800,136300,136300,137200,136800,136800,135700,135200,135100,136900,136800,136300,134700,133900,137900,140300,140100,140100,137500,137100,132900,133100,135400,138900,140300,138300,139200,139000,142600,141700,140300,142100,140400,139700,138000,142900,147200,148000,145500,146700,143900,144500,145500,149100,150800,149000,149500,148100,149900,150100,150300,154700,155700,155300,150300,150300,152800,155500,154700,154600,153500,158300,159700,161400,159100,160200,162200,163400,164000,162500,164600,163800,161500,160400,160400,168800,169900,175700,174600,176000,170100,167700,165200,170900,171000,173000,174200,179500
394596,"Flint, MI",111,79300,73000,67200,63500,63000,62400,58600,52500,48200,45800,46900,50100,49500,48200,46100,44900,43500,44300,44700,46900,50500,53300,55100,57400,55900,56600,50000,50600,47100,45700,44400,43700,44800,48700,52000,53200,49300,46700,41100,39100,39400,43700,46200,44600,42600,41700,40300,48000,46600,47800,41500,43500,43600,44800,47400,49400,55600,50900,53700,50100,54300,56100,55600,57200,56900,57300,59700,60900,60800,60300,60400,73200,67300,66300,58700,65700,69500,71700,74600,72200,71400,72000,77400,74200,75500,77200,88800,91900,90400,86300,85400,80300,80600,76100,80900,82600,87300,87300,88300,90700,94200,92700,92100,95800,98500,100500,97100,104500,106500,107800,101900,103000,105400,107200,107800,106200,108600,112800,126600,126800,129000,121600,118300,114700,113300,118600,117300,119400,119600,122100,132700,143800,144200,134400,122400,122800,122900,125100,122700,124600,122600,130200,133900
395019,"Reno, NV",112,274600,273000,264200,255800,247700,242800,240000,232900,224300,219700,213800,208300,198800,191000,180600,171300,169000,167700,171300,171600,173600,171400,171800,171100,167900,165300,162000,162200,162300,162300,160700,161500,159400,159200,152900,153500,150600,146200,141300,137900,135800,135900,136200,138400,137200,138400,136600,136000,132200,135200,138900,149100,151900,156500,158800,165300,169600,173400,175900,178600,179400,182600,188200,198200,202100,204900,203600,204400,204800,206100,208600,211700,211900,215700,217600,222200,222100,226000,224400,228900,238700,247200,251600,248100,250500,251600,253700,254200,256900,259800,262600,263800,266100,270700,273900,274900,274200,276100,277500,278900,280800,279800,283000,286000,291000,290500,291600,290900,294800,295800,300600,301600,311700,315700,319800,321100,324900,328900,335300,343500,349800,351600,348300,350900,348400,349600,348600,351200,354100,351300,354000,367200,368400,360700,345200,351800,359900,364200,363700,366200,369200,374200,385900
394338,"Asheville, NC",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181100,183200,181900,184500,186200,189900,186100,183300,182600,182000,184200,182700,185500,185700,189100,188900,189400,188000,191500,191500,194300,195300,198200,198600,196400,198400,201500,204000,204500,202400,202700,203600,204100,204100,207300,211100,215500,213900,218100,218100,220600,219100,223600,222100,224900,223100,229300,231700,232900,232600,232100,234500,235100,238800,239400,245100,250400,254500,248900,249500,250400,253900,246700,245800,245200,249200,249100,255600,253000,249400,253800,260600,270700,265100,264200,265200,265100,267500,266100,271600,274600,282000
394995,"Port St. Lucie, FL",114,179600,173300,163700,160600,153000,150100,145600,140300,136800,132900,130700,127300,123000,117500,112900,108100,107100,105600,107900,109400,111500,111400,109700,107000,102400,105100,105500,108600,106400,104900,103500,103400,105200,106400,106900,105800,105800,105500,106300,104900,100400,99000,99800,101200,103800,106100,108600,108100,107300,108200,110400,110400,110000,108900,110500,112100,111400,112800,114300,116500,116000,118600,120000,123300,124600,127100,127400,126700,128400,129700,131600,130900,130800,129800,128000,129800,131300,136400,137600,142800,144000,146500,149100,152200,152500,151500,148500,152700,155000,159500,160600,162200,165000,166200,169600,168500,171700,170800,175900,175900,178600,178500,180500,180900,180600,181900,182500,187000,190600,193500,194100,193100,194400,194700,197600,197500,200100,200300,202400,203200,206100,208600,209700,208400,207700,210400,212300,218200,218700,220600,217200,221700,219200,219900,216100,218000,218100,216200,221200,227700,233900,233800,
753917,"Santa Maria-Santa Barbara, CA",115,419100,415500,394000,351500,342800,333800,321200,305400,290800,286500,266200,259300,249700,261900,263500,280700,297600,316000,330800,335700,338700,333000,322600,319400,324000,338200,350700,337800,335900,345600,364800,367400,353500,346500,326900,333400,342000,351000,335300,322700,327800,334600,331900,303400,296100,302300,310300,298700,285600,289400,308400,316900,345200,352400,349200,356300,364200,399300,395900,399100,407800,415000,453200,457400,466600,443900,452300,452300,448000,435200,451300,467400,451000,443100,444100,455200,466500,479600,510100,498500,506900,507200,495000,473200,486400,505600,521700,499500,502500,501500,483600,471100,473800,486300,518800,524200,513300,491300,471700,509300,503200,535900,507500,517600,496500,507200,521800,529500,542500,539400,537900,539300,543100,543800,542900,561200,571400,576800,543200,556500,555600,575200,559900,550100,541400,531500,548300,566400,576600,577500,577000,566400,558500,562800,574600,574700,567500,570000,561400,565900,578800,603000,636400
394698,"Huntsville, AL",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131200,128400,126700,127900,127000,126000,125600,126400,127400,130600,130600,131100,130100,127400,128500,128500,127900,127300,128100,131000,131800,131100,131700,132100,133900,134100,133900,132500,132600,132400,132400,133700,134800,137600,139500,138700,135700,130900,130300,132200,137100,140300,141000,142400,142800,143700,144000,146900,148200,149700,145500,145300,143600,144200,145700,146900,147100,145500,145800,148900,148800,151700,153700,163900,166400,169300,169800,173400,171900,166000,162600,161700,163200,162000,166000,166700,169400,171900,175200,176900,177100,175600,175000,176600,180000,184700,193600,196400,197700
394612,"Fort Wayne, IN",117,95700,99800,95400,95400,91700,90300,91300,90400,92300,91800,89600,83600,85000,89200,94300,93400,93000,93100,97800,99800,101900,98700,82100,75700,75200,92000,95400,95600,95100,99400,102000,103300,104000,98500,94200,84800,87800,90600,96500,97800,96200,97800,97200,97500,92300,91500,89200,92000,97700,102100,104800,102700,102800,104800,108100,110500,105600,102500,101000,104600,102700,102200,104200,105800,108100,107600,106900,104200,103700,100900,100100,98000,102900,104600,106800,107600,109800,109500,110300,110000,109800,107600,105900,106800,107900,111200,113200,114200,114400,114400,114800,110400,110000,110200,116200,120500,123300,124800,122300,120800,118400,120300,121900,123900,122800,124400,128100,128700,127100,123800,123600,123700,123600,124300,125600,126900,130000,132800,135700,137700,136600,133800,131300,132800,134200,135500,135300,137400,140700,141500,140700,141500,143300,146300,145900,147400,144600,147100,150000,152800,153300,151700,154200
395050,"Salinas, CA",118,,,,,,,,,,,,,,,,,,,224900,233300,237600,244500,249400,250200,246300,239600,240700,248500,256600,253600,249800,252500,245900,240800,234400,236300,236700,238600,240300,248000,243100,246200,251800,257700,265900,264100,269100,260400,274400,275600,281600,260200,274700,286000,314300,305400,309700,312400,330100,329000,323600,322600,343200,362700,373400,383800,387300,394700,394400,401000,400500,406300,413100,423900,424800,422200,421300,426000,429000,431600,433400,428100,425300,430800,446000,450600,446000,445800,445900,453600,450700,461100,469300,481100,486500,485200,476900,477700,479600,486300,490100,492800,516200,512000,515200,495100,521200,528600,537800,526400,533700,562600,572200,570300,554800,555400,567200,572100,581500,572100,571000,573100,595300,590500,588300,561600,572900,577300,591700,594900,586200,579600,551900,551800,558500,568100,589200,591800,623900,611700,634200,620200,631100
395183,"Vallejo, CA",119,332600,326800,309600,291100,274700,261200,254600,243200,234600,216600,204100,196600,187400,182700,176500,176400,181500,185700,192700,192900,197500,201700,206700,202500,199400,195800,199400,197700,197900,194100,192500,190900,195300,196700,193100,183800,181700,180500,179100,173000,171300,172500,178200,182100,183200,180500,176200,174300,176500,178200,178800,180400,181000,182000,182400,193600,203600,210100,211900,211600,214800,217700,225300,233500,242000,253700,259100,264300,262600,266600,275500,277500,287000,285900,292900,289500,298400,299800,303600,298500,304800,307400,309800,313200,317000,319800,316600,319200,319500,324300,323400,327600,329500,330800,333700,339600,343400,346900,347300,349600,349900,358200,358000,363400,355500,365600,366700,371500,369400,374300,377400,380800,384600,388800,395300,397200,401200,402700,406600,412000,419300,419600,420500,416600,420100,422100,425600,425100,427300,421300,418900,411100,419300,420800,424500,420400,425000,430100,435400,438300,437700,437600,437100
394870,"Mobile, AL",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111300,112400,112500,114100,116200,116900,117200,117900,116700,117700,120000,137500,148700,153400,149000,137300,129000,119100,119600,125000,126900,130800,130600,131800,128700,126900,127700,127900,127600,127500,129800,131700,132900,135700,138200,146000
395015,"Reading, PA",121,137900,137000,137400,133100,138200,140100,140800,140500,141600,143000,139000,125400,123200,129600,138200,138800,135600,138100,138700,136300,138400,137300,134000,131900,133200,138400,138700,136600,132900,129500,129800,129100,133800,136200,141400,140900,138000,136600,133500,128000,126100,122100,124800,123800,127200,126000,127800,130600,133200,132500,128800,125400,124500,125700,129400,126000,126900,130700,134700,135500,129000,129800,128300,130400,130200,130300,125800,126100,129700,133800,136800,138000,138700,134100,130800,129800,130900,131300,135800,130000,125600,122900,127500,128700,130400,134400,133900,132600,132800,135000,133400,132600,131400,132700,131300,134400,132000,134800,133700,138500,137700,138400,138500,141100,143500,142200,142600,141100,143900,141800,143600,143100,143800,144200,143100,141600,139300,140700,141900,142100,142500,142700,144800,142100,144100,143600,144400,143500,148700,150300,150000,150900,154300,158000,154100,153400,153800,154000,154800,156200,158000,157300,158000
394746,"Killeen, TX",122,112300,109600,108900,107600,106700,105200,106100,105300,104500,104300,105000,110200,110600,111600,109000,107900,107000,109600,110900,113600,111700,111700,110700,113100,113700,115800,112500,111700,107900,108300,109000,112200,114500,118400,116900,117700,112900,111200,105600,106400,106900,109800,112100,117400,117500,116600,114700,115800,115400,115200,114700,115400,112900,114400,115600,118100,117000,121000,119400,117200,109600,107900,109600,111500,112400,111100,109400,111900,112000,112900,108000,106900,104100,106200,106300,109400,110300,113500,115000,116200,116600,120300,122300,123500,119100,118600,119000,123200,123000,123100,121700,121800,122000,119800,121200,123600,128300,128400,127400,124200,125000,124500,126800,130900,131300,131300,127300,130200,132600,133400,134000,133600,134700,134700,139800,141600,143100,140500,140500,140400,141500,143900,143600,142800,142100,144100,143800,144100,144800,146100,145600,147000,150000,153300,152300,150500,148600,153100,158300,163400,161700,158300,157900
394439,"Canton, OH",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99000,94000,94600,97800,104800,106200,106100,105000,106000,107700,107700,109900,105800,107200,104800,105700,102900,103100,105600,110000,110900,108700,107800,105900,106900,105500,106400,108600,112400,115500,116200,115400,114700,112200,111100,111400,118100,119600,122700,119600,120100,118000,117200,116200,115400,117300,118300,122800,124700,129800,129100,127200,122700,121900,119700,118800,119100,121800,123300,123300,124600,126000,132300,130100,130400,126100,127400,127500,125300,125400,125200,127300,133500,145000
394820,"Manchester, NH",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249000,250300,248300,246500,248600,250300,253200,259000,255100,255000,251500,258900,262400,264300,261800,263200,265500,269500,266800,266800,265500,269900,268900,271000,271000,274500,277300,277400,278300,283600,284100,287700
395048,"Salem, OR",125,194300,196900,198400,198400,193200,190700,185700,186400,186800,190500,194900,194200,190300,185700,184600,182100,178500,176300,175600,176600,178000,178500,172600,171100,172100,177500,174300,169800,165800,161300,159400,157200,158000,158400,156300,155400,152900,151400,149700,148600,148900,149900,151900,155300,154200,154100,152400,153100,152100,148900,147200,144800,147700,150000,155400,156500,156300,150800,151900,149500,152700,153000,157300,159100,161400,162600,167500,169900,171800,169400,165700,168900,171400,174100,174200,175600,178200,179500,180800,181800,181300,181300,180600,181600,184000,187600,190400,193200,195400,195100,193700,193800,196400,200000,202600,203400,202400,202600,207200,212500,213900,215100,216800,222000,225200,227500,229400,230600,233600,235400,237200,237300,236700,239200,241700,246300,249200,254900,259300,263200,265000,268600,267600,266100,266100,271800,274200,272900,272800,273800,276500,278900,281600,284200,281200,281500,280700,283500,282900,285200,286400,293600,298000
394520,"Davenport, IL",126,110800,111000,99700,96100,98600,97800,97300,93000,91300,94500,96000,103000,102300,103200,99100,101200,103100,103700,102900,101800,100900,103000,105100,109700,108400,106300,103100,102300,101300,101900,104100,105800,103900,99200,98900,101200,100300,100600,96600,100600,100500,104400,103800,102100,99400,97800,94700,99900,99500,105200,101900,104800,105900,106200,106500,104100,101000,100800,102400,112100,111200,112400,105200,108200,107200,108800,106100,105600,105400,107500,108200,108500,106600,106100,105600,106300,107200,108300,107900,106800,107200,108200,110700,113500,114500,113100,112500,113500,115700,115300,117000,117900,113900,111900,112900,117700,118700,116300,116700,116100,116000,116200,115200,115400,113200,117300,116100,113500,106500,108500,113000,117200,117800,117500,115500,116100,117400,121900,121700,127600,129400,132600,126100,122800,120300,119600,122300,124700,126100,122600,122000,126500,128600,128400,122800,126300,126500,131800,130600,130600,124500,124700,
394972,"Peoria, IL",127,124000,119400,108300,105200,106200,105900,104500,104600,105400,106900,103300,109700,108100,108900,101900,103300,104300,104500,105000,105100,103000,105800,107500,106100,101700,102900,105600,107900,104400,103300,97600,100400,101800,109300,111300,107100,103700,99400,99900,99200,99100,106700,108900,113700,106400,105500,103900,108500,111100,110900,112200,110800,110200,110100,112200,112900,112200,111600,105200,105500,102600,106300,106200,108800,112100,110200,109200,109100,108900,113200,111600,115400,111300,112200,109900,112300,114200,116100,113000,111800,113400,112800,116500,112600,114900,114800,119500,120100,117100,114600,113800,114300,110700,108300,106100,109000,114100,116800,116300,111600,110200,108300,111000,110400,115500,115100,116800,114400,115100,113200,111300,110400,109300,112700,113600,116800,115900,115700,121200,119400,118900,118900,118400,118800,113600,114500,115300,112700,111700,113100,117000,123200,119500,116600,111800,114200,112400,109900,108800,114900,120000,122300,123700
394898,"Myrtle Beach, SC",128,180200,177800,178000,176800,171200,166800,163400,162200,161100,159400,164200,162400,161300,155400,152100,151100,152000,152200,149500,147200,147000,149300,151700,152000,154300,152100,152400,146100,144100,143600,146500,145700,146800,145400,142000,137300,133000,135100,132000,132800,133900,135200,133900,130800,128800,126800,124800,124900,126100,129700,131600,132100,130300,130400,130700,131500,130300,133300,130700,132300,130000,132800,134400,133700,137100,139800,141500,140600,140300,141400,142900,141600,143100,146600,148400,150300,147900,147700,148200,150500,152200,152000,150700,151900,151700,152200,149400,150900,151600,153100,153400,153500,154000,153300,155000,148800,148000,145700,150300,151400,148600,151400,151700,155300,155000,156800,160200,161800,163400,164300,168400,167900,168800,166800,167300,167800,168400,170900,170100,170500,172600,176100,177800,178100,177200,178500,180200,183200,183100,183100,181300,182200,182500,182700,183400,183100,186000,187000,188300,186000,188000,188000,
394875,"Montgomery, AL",129,,,,,119000,117100,116800,119800,119000,114700,115900,121400,125200,122300,121800,121800,123100,120600,121900,119600,118300,119000,122300,125600,126000,126600,122500,117300,110900,112700,117400,119100,117700,113300,123700,125300,124000,113400,109300,109500,110100,112300,109500,106900,106000,107400,107500,109400,108100,106800,105500,110100,113900,110200,108300,106900,104800,104900,104600,110500,104200,104100,96700,105200,104500,108000,102700,103300,103000,107600,105700,102500,100600,100600,105000,103300,105100,112000,117200,121000,111100,107700,106500,115200,120100,120800,118500,115800,115900,115700,111000,108500,109100,114000,117400,117800,119400,118700,122000,125100,125400,123300,121400,120200,118600,117400,124000,124400,124000,118300,118400,121500,122800,125700,125700,124300,125200,126900,139200,137500,134100,124400,125400,122700,122100,119100,133300,134500,138400,127800,134000,141100,142600,142000,137200,135400,132500,135400,143100,141300,144000,139700,150300
395051,"Salisbury, MD",130,240200,238000,232700,227500,224400,219600,213700,213600,214000,212200,215900,230500,232700,232300,222800,218500,209800,207400,209200,214600,207400,208500,208200,218700,225100,225600,216400,202600,203200,204100,205400,197500,197900,206600,211900,205700,197400,193300,199000,204300,209400,206200,199900,193300,190300,193500,194900,207400,210500,212000,204100,197700,201300,201400,203800,199100,206100,210600,212500,209600,205700,206200,206900,206300,208000,208100,209800,211000,216000,220800,217000,209400,202000,206800,202900,204400,200500,200600,201200,200900,200200,198200,199900,200700,199600,197300,199500,202900,202800,201300,199800,199800,200700,209800,210300,207700,207100,208500,212300,204700,207800,211500,211700,208600,207000,208700,209800,215800,220300,221600,221600,222200,220000,219700,218300,223700,224200,227300,231400,232800,235300,231600,228300,224400,223700,217300,220000,221200,229500,223800,226700,232000,238100,237500,235100,238500,244300,244400,241000,237600,241700,244300,
394658,"Gulfport, MS",131,,,,,,,,,,,,,,,,,,,,,,,,,129200,125800,125700,120300,115500,104400,104000,106000,108600,107500,106500,103200,98200,93800,100700,102600,98000,90100,86800,87700,87700,92300,97800,96800,96200,91700,98800,94900,95800,95200,97200,100900,98700,100700,99100,96300,94000,97000,97300,100900,102300,106200,106200,103700,102100,100800,101000,100900,101000,100200,102400,105400,111700,112700,115100,114200,116800,118000,115500,119800,119500,123900,123700,122200,121500,118600,119300,121400,121100,122600,122500,124600,126800,124900,126900,123200,123000,118800,117300,119000,121000,126900,134000,135900,137500,133900,134100,132700,132700,132300,132300,133000,134700,134700,135300,135100,136300,135000,134200,137400,135800,140700,140200,140200,139300,139000,142200,142200,144600,144100,146300,144800,145500,144200,143800,145900,147300,154300,157500
395146,"Tallahassee, FL",132,183700,169400,161200,159800,161000,155500,155800,158300,164300,159800,159600,159400,161300,160500,155200,151300,146500,149400,156600,157300,155400,143600,148200,147000,164800,155800,152900,135100,131000,131100,141300,145200,148800,141700,142900,132100,129100,129000,133700,132700,127400,129900,137600,137200,134300,132300,138700,142000,135700,131900,132500,134900,137600,136000,140300,142800,139100,140400,142800,143100,140200,133900,135400,131300,130100,135800,145700,144600,142400,133600,132500,128200,128000,129100,127700,123900,124200,127200,141000,143000,143000,136700,136500,138500,143300,142500,145200,144200,146100,146300,145600,146100,138500,132300,132700,142900,149300,152200,151700,151700,152200,150100,152100,148800,150400,151200,158800,159500,158500,153600,153100,157400,158600,159800,158300,159400,158900,158700,162600,173200,174000,170900,163300,164900,166100,167200,166800,170300,172900,176200,179300,180500,179700,175200,176500,177500,178500,176600,176000,178400,178400,181800,185200
395164,"Trenton, NJ",133,282000,273100,261200,244800,231900,238800,231200,235600,221500,220900,231400,240500,251500,231300,219500,205100,203000,206600,213300,217700,221500,221500,235800,244100,247400,240800,227800,223700,212200,199600,197000,191500,200800,195700,217200,220800,219400,200800,196200,196200,189100,183900,187500,193300,198000,201700,213600,216600,211200,201900,192300,196300,200300,208000,205800,202200,207700,205200,213300,197600,195400,189300,209300,215000,216700,210300,213200,210300,203100,204400,205800,215200,204200,209000,208300,217000,214500,222300,217000,204800,199300,205900,218700,214400,222100,215900,214700,208000,212700,216200,213600,210700,200100,187600,197800,205700,215700,200700,196700,200200,203800,203600,196300,193000,193100,187700,187800,189800,197200,204100,204100,205200,197200,194700,196700,197800,198000,190700,206500,204900,208100,190100,186900,200200,200500,203700,191100,187700,185800,185100,195200,198500,203700,203700,207100,206500,203200,202600,201700,204200,216500,223200,235600
